timeStamp/s,accZ/s,Tremor/s,accY/s,DeviceID/s,Activity/s,accX/s
1574852720158,10.672485,0,0.34062195,22,1,0.67710876
1574852740791,9.800995,0,0.5549011,22,1,0.26052856
1574852759682,9.924301,0,0.21612549,22,1,0.44488525
1574852791763,9.787827,0,-0.0113220215,22,1,0.7178192
1574852806434,10.030838,0,-0.16215515,22,1,0.6783142
1574852102449,9.884796,0,0.9236145,18,1,-0.23747253
1574852105302,9.924301,0,0.76319885,18,1,-0.26979065
1574852115636,9.899155,0,-0.16934204,18,1,-0.8216553
1574852143518,9.903946,0,-0.18370056,18,1,-0.41464233
1574852150115,9.918304,0,-0.20526123,18,1,-0.500824
1574852187253,10.044006,0,-0.3046112,18,1,-0.4816742
1574852191873,9.883591,0,-0.2615204,18,1,-0.57624817
1574851849339,9.846481,0,0.93917847,16,1,-0.3033142
1574851851979,9.926697,0,1.0002289,16,1,-0.35838318
1574851854615,9.749527,0,0.9894562,16,1,-0.31887817
1574851857255,10.002106,0,1.5233612,16,1,-0.49484253
1574851859896,10.0164795,0,0.9703064,16,1,0.69866943
1574851862535,9.903946,0,1.0193787,16,1,0.030685425
1574851865389,9.899155,0,0.7943268,16,1,0.12884521
1574851867812,9.902756,0,0.8852997,16,1,0.22102356
1574851875926,9.784241,0,0.6985626,16,1,0.25454712
1574851907969,9.941055,0,-0.014907837,16,1,0.30122375
1574851912364,9.9614105,0,-0.06758118,16,1,0.2856598
1574848980676,9.738739,0,1.0229645,2,1,-0.01600647
1574848983100,10.358841,0,1.2025299,2,1,0.009140015
1574848985733,9.755508,0,0.6782074,2,1,-0.057907104
1574848988370,9.6453705,0,0.9032593,2,1,0.5167084
1574848991346,9.811768,0,0.60517883,2,1,1.005127
1574848994429,9.975769,0,0.2987213,2,1,1.0673676
1574848997286,10.011688,0,0.2987213,2,1,1.2361603
1574848999929,9.889587,0,0.29154968,2,1,1.005127
1574849002782,9.950638,0,0.24964905,2,1,0.78245544
1574849005423,9.905136,0,0.29393005,2,1,0.9823761
1574849008047,9.913528,0,0.2951355,2,1,0.8087921
1574849010683,9.730362,0,0.20056152,2,1,0.89738464
1574849013320,9.988937,0,-0.0029449463,2,1,1.0458221
1574849016818,9.959015,0,-0.007736206,2,1,1.0398407
1574849032410,9.992538,0,-0.12025452,2,1,1.2134247
1574849054835,9.925491,0,-0.20884705,2,1,1.0434265
1574849062314,9.982956,0,-0.33215332,2,1,1.005127
1574851275074,10.032028,0,0.735672,13,1,-0.2865448
1574851277937,9.310181,0,1.1031799,13,1,-0.20515442
1574851288009,9.683685,0,0.9451599,13,1,-0.3847046
1574851315478,9.923096,0,0.71292114,13,1,-0.44577026
1574861747425,6.71727,1,2.7456055,63,1,-2.18396
1574861858383,12.21196,1,-2.846054,64,1,8.8389435
1574861880148,4.4906616,1,-0.24954224,64,1,8.172165
1574861899197,14.10936,1,-2.1744843,64,1,5.99823
1574861922941,11.298569,1,-1.5879059,64,1,5.156662
1574852716646,9.834518,0,1.4120331,22,1,-0.32725525
1574852720160,10.410324,0,0.4507599,22,1,0.52149963
1574852745406,9.800995,0,0.40527344,22,1,0.38502502
1574852759897,9.872818,0,0.22929382,22,1,0.3862152
1574852791766,9.857254,0,-5.493164E-4,22,1,0.80999756
1574852806436,9.732758,0,-0.04244995,22,1,0.7561188
1574852102450,9.866837,0,0.91763306,18,1,-0.15965271
1574852105516,9.9207,0,0.76200867,18,1,-0.31288147
1574852115637,9.899155,0,-0.15496826,18,1,-0.8132782
1574852143519,9.972183,0,-0.16694641,18,1,-0.36315918
1574852150338,9.8979645,0,-0.15138245,18,1,-0.45773315
1574852187254,10.076324,0,-0.3333435,18,1,-0.51519775
1574852192092,9.9219055,0,-0.24475098,18,1,-0.44935608
1574851849340,9.829727,0,0.92959595,16,1,-0.3547821
1574851851980,9.839294,0,0.953537,16,1,-0.31887817
1574851854616,9.726776,0,0.9750824,16,1,-0.26860046
1574851857256,9.858459,0,1.6346893,16,1,-0.43260193
1574851859897,9.631012,0,1.1127472,16,1,0.9560394
1574851862536,9.72319,0,1.0792389,16,1,0.17193604
1574851865390,9.955414,0,0.7967224,16,1,0.13482666
1574851867813,9.846481,0,0.91044617,16,1,0.32157898
1574851875928,9.996124,0,0.67222595,16,1,0.306015
1574851907970,9.905136,0,-0.019699097,16,1,0.4113617
1574851912366,10.014084,0,-0.07835388,16,1,0.27848816
1574848980677,9.747131,0,0.9894562,2,1,0.05102539
1574848983313,10.612625,0,0.98825073,2,1,-0.20993042
1574848985734,9.744736,0,0.64468384,2,1,0.36946106
1574848988372,9.464615,0,0.9738922,2,1,0.1767273
1574848991347,9.608261,0,0.75361633,2,1,1.1834869
1574848994430,9.915909,0,0.32865906,2,1,1.0338593
1574848997287,10.027252,0,0.2771759,2,1,1.1403961
1574848999930,9.793808,0,0.26879883,2,1,1.068573
1574849002783,9.973373,0,0.2735901,2,1,0.7477417
1574849005424,9.815353,0,0.29393005,2,1,1.0601959
1574849008259,9.852463,0,0.30949402,2,1,0.9632263
1574849010896,9.707626,0,0.23408508,2,1,0.8650665
1574849013321,9.853668,0,0.08325195,2,1,0.9392853
1574849016819,9.967392,0,0.0042419434,2,1,1.0721588
1574849032629,9.823746,0,-0.010131836,2,1,1.152359
1574849054837,9.8405,0,-0.23876953,2,1,1.0146942
1574849062529,9.833313,0,-0.27468872,2,1,1.0506134
1574851275075,9.994919,0,0.79911804,13,1,-0.21711731
1574851277939,9.716003,0,0.87931824,13,1,-0.16444397
1574851288446,10.1002655,0,0.7895355,13,1,-0.47569275
1574851315691,9.923096,0,0.6865845,13,1,-0.36315918
1574861747860,16.923752,1,-0.59191895,63,1,4.8095093
1574861858599,3.9016876,1,1.265976,64,1,10.201248
1574861880370,7.595932,1,-2.509674,64,1,3.2879944
1574861899416,6.9889984,1,-1.7435303,64,1,3.7033844
1574861922945,7.6462097,1,-0.29742432,64,1,4.2444763
1574852716647,9.809372,0,1.3964691,22,1,-0.29133606
1574852720161,9.970978,0,0.64468384,22,1,0.5083313
1574852745629,9.866837,0,0.38850403,22,1,0.3251648
1574852759898,9.881195,0,0.20414734,22,1,0.3922119
1574852792206,9.893173,0,-0.010131836,22,1,0.70106506
1574852806654,9.846481,0,-0.05203247,22,1,0.6866913
1574852102451,9.894363,0,0.9020691,18,1,-0.17282104
1574852105520,9.97937,0,0.7500305,18,1,-0.30091858
1574852117175,9.962601,0,-0.013717651,18,1,-0.6444855
1574852143520,9.917114,0,-0.14419556,18,1,-0.32844543
1574852150995,9.853668,0,-0.18849182,18,1,-0.46131897
1574852187255,9.888382,0,-0.24356079,18,1,-0.49484253
1574852192093,9.804581,0,-0.22320557,18,1,-0.45654297
1574851849341,9.795013,0,0.95114136,16,1,-0.36795044
1574851851981,9.800995,0,1.008606,16,1,-0.3332367
1574851854617,9.767471,0,0.9427643,16,1,-0.3440094
1574851857257,10.034424,0,1.6502533,16,1,-0.105789185
1574851859898,9.625015,0,1.1151428,16,1,1.029068
1574851862750,9.704025,0,1.1582489,16,1,0.25454712
1574851865391,9.993729,0,0.819458,16,1,0.104904175
1574851868027,9.893173,0,0.8912964,16,1,0.3347473
1574851876807,9.962601,0,0.6458893,16,1,0.26890564
1574851907971,9.8979645,0,0.0042419434,16,1,0.40777588
1574851912367,9.929077,0,-0.050827026,16,1,0.24017334
1574848980678,9.899155,0,1.0672607,2,1,0.0031433105
1574848983314,10.805359,0,0.6973572,2,1,-0.34880066
1574848985735,9.3880005,0,0.9427643,2,1,0.31080627
1574848988373,9.926697,0,0.779953,2,1,0.36587524
1574848991567,9.883591,0,0.46272278,2,1,0.92251587
1574848994431,10.01767,0,0.31907654,2,1,1.1032867
1574848997288,9.830917,0,0.36216736,2,1,0.94407654
1574848999931,9.863251,0,0.30471802,2,1,0.8040161
1574849002784,9.90155,0,0.35020447,2,1,0.8842163
1574849005425,9.792618,0,0.32984924,2,1,0.95484924
1574849008260,9.747131,0,0.3454132,2,1,1.088913
1574849010897,9.695648,0,0.24485779,2,1,0.9129486
1574849013322,9.836914,0,0.061706543,2,1,1.0565948
1574849017034,9.753113,0,0.05570984,2,1,1.0194855
1574849032630,9.78064,0,-0.022094727,2,1,1.123642
1574849054838,9.711212,0,-0.18609619,2,1,1.084137
1574849062531,9.8824005,0,-0.31059265,2,1,1.0482178
1574851275076,9.700439,0,0.86735535,13,1,-0.2649994
1574851278153,9.674103,0,0.87094116,13,1,-0.3332367
1574851288670,9.844086,0,0.95832825,13,1,-0.63371277
1574851315692,9.9817505,0,0.6782074,13,1,-0.3428192
1574861748744,8.897186,1,-0.11785889,63,1,-0.76060486
1574861858600,2.820694,1,3.072403,64,1,12.16449
1574861881024,2.195816,1,1.7807312,64,1,8.592346
1574861899419,6.1318817,1,-0.2471466,64,1,7.7603607
1574861923164,7.611496,1,-1.2910309,64,1,2.5230408
1574852716648,9.949432,0,1.388092,22,1,-0.32006836
1574852720379,10.131393,0,0.75601196,22,1,1.0901184
1574852745847,9.872818,0,0.37294006,22,1,0.37425232
1574852759899,9.868027,0,0.22570801,22,1,0.40177917
1574852794182,9.931473,0,-0.04724121,22,1,0.7082367
1574852806656,9.926697,0,-0.09033203,22,1,0.8734436
1574852102452,9.827332,0,0.93318176,18,1,-0.16085815
1574852105521,9.90155,0,0.7787628,18,1,-0.2853546
1574852117611,9.835709,0,0.08085632,18,1,-0.5702667
1574852143736,9.973373,0,-0.15856934,18,1,-0.3727417
1574852150996,9.91951,0,-0.15496826,18,1,-0.38710022
1574852187256,9.790222,0,-0.21124268,18,1,-0.45773315
1574852192094,9.798599,0,-0.20405579,18,1,-0.46611023
1574851849342,9.847687,0,0.92601013,16,1,-0.32125854
1574851851982,9.809372,0,1.032547,16,1,-0.3727417
1574851854618,9.802185,0,0.9248047,16,1,-0.34521484
1574851857258,10.184067,0,1.7986908,16,1,0.54663086
1574851859899,9.540024,0,1.1989441,16,1,0.94047546
1574851862751,9.783035,0,1.151062,16,1,0.38861084
1574851865392,10.072739,0,0.779953,16,1,0.05342102
1574851868029,9.826141,0,0.9499512,16,1,0.28805542
1574851877244,10.05957,0,0.5656738,16,1,0.21504211
1574851908187,9.851273,0,0.037750244,16,1,0.4113617
1574851912586,9.99852,0,-0.07237244,16,1,0.33714294
1574848980679,9.844086,0,1.0313568,2,1,0.033081055
1574848983315,10.81134,0,0.6123657,2,1,-0.2973175
1574848985736,9.546005,0,0.80270386,2,1,0.24017334
1574848988374,9.652557,0,0.680603,2,1,-0.19796753
1574848991568,9.945847,0,0.577652,2,1,0.78245544
1574848994432,10.012878,0,0.27598572,2,1,0.97758484
1574848997289,9.817749,0,0.36695862,2,1,0.934494
1574848999932,9.969788,0,0.3070984,2,1,0.70344543
1574849002785,9.810577,0,0.41004944,2,1,1.0075226
1574849005427,9.769867,0,0.33822632,2,1,1.0003357
1574849008261,9.757904,0,0.37054443,2,1,1.009903
1574849010898,9.7603,0,0.22929382,2,1,0.99554443
1574849013526,9.97937,0,0.059310913,2,1,0.8303528
1574849017036,9.744736,0,0.07725525,2,1,1.013504
1574849032846,9.894363,0,-0.07597351,2,1,1.0829315
1574849054839,9.732758,0,-0.1681366,2,1,1.0853271
1574849062754,9.775848,0,-0.26750183,2,1,1.068573
1574851275077,9.798599,0,0.8122864,13,1,-0.16204834
1574851278154,9.66452,0,0.6853943,13,1,-0.15248108
1574851289107,9.939865,0,0.8841095,13,1,-0.43858337
1574851315693,9.871628,0,0.7212982,13,1,-0.23986816
1574861749183,7.9023895,1,0.60517883,63,1,1.6216278
1574861858602,20.803543,1,-4.2107544,64,1,2.5864868
1574861881026,2.314331,1,2.4606934,64,1,9.687698
1574861899421,12.6692505,1,-3.7594452,64,1,1.3426971
1574861923607,5.75,1,0.0042419434,64,1,7.3054657
1574852716861,9.864441,0,1.3952637,22,1,-0.26260376
1574852720380,10.0607605,0,0.835022,22,1,0.97758484
1574852747386,9.875214,0,0.3466034,22,1,0.41015625
1574852759900,9.959015,0,0.19697571,22,1,0.43888855
1574852794400,9.899155,0,-0.084350586,22,1,0.6998596
1574852806871,9.97937,0,-0.11427307,22,1,0.7441559
1574852102657,9.869232,0,0.92240906,18,1,-0.13571167
1574852105522,9.954224,0,0.74884033,18,1,-0.29971313
1574852117828,9.851273,0,0.1574707,18,1,-0.42182922
1574852143737,9.966202,0,-0.16934204,18,1,-0.500824
1574852151218,10.069153,0,-0.24116516,18,1,-0.49365234
1574852187472,9.795013,0,-0.18011475,18,1,-0.46012878
1574852192311,9.990143,0,-0.3010254,18,1,-0.53434753
1574851849556,10.006897,0,0.8805237,16,1,-0.36436462
1574851852193,9.8428955,0,1.0277557,16,1,-0.40026855
1574851854619,9.836914,0,0.9810791,16,1,-0.2422638
1574851857259,9.985352,0,1.8310089,16,1,0.89738464
1574851860109,9.616638,0,1.1630249,16,1,0.9428711
1574851862752,9.791412,0,1.111557,16,1,0.4329071
1574851865393,9.865631,0,0.8338318,16,1,-0.019592285
1574851868030,9.808182,0,1.0074158,16,1,0.35510254
1574851877468,9.923096,0,0.66145325,16,1,0.28926086
1574851908188,9.894363,0,-0.029281616,16,1,0.36108398
1574851912804,9.74353,0,0.019805908,16,1,0.39938354
1574848980680,9.935074,0,1.0157928,2,1,0.037857056
1574848983316,10.231949,0,0.9212189,2,1,-0.2817688
1574848985952,9.800995,0,0.6674347,2,1,0.3251648
1574848988375,9.534042,0,0.7440491,2,1,0.047439575
1574848991569,9.771072,0,0.61117554,2,1,0.6962738
1574848994433,9.854858,0,0.32026672,2,1,1.128418
