timeStamp/s,accZ/s,Tremor/s,accY/s,DeviceID/s,Activity/s,accX/s
1574861997525,5.5401764,1,4.3861847,64,1,-4.5394135
1574862012160,10.563217,1,-4.0701447,64,1,2.9113464
1574862034452,14.877563,1,-5.41568,64,1,5.846634
1574862047488,10.223236,1,-4.9751587,64,1,1.7573395
1574862077561,5.8322754,1,-1.359909,64,1,3.8642426
1574852860918,9.704498,0,0.24899292,22,1,0.20271301
1574852866516,9.841766,0,-0.094177246,22,1,0.2761383
1574852872105,9.662994,0,-0.93852234,22,1,0.60972595
1574852878844,9.664597,0,-0.95448303,22,1,0.37509155
1574852899691,9.589569,0,-1.2034912,22,1,0.8267975
1574852907753,9.568832,0,-1.2593536,22,1,0.79966736
1574852929808,9.549667,0,-1.380661,22,1,1.0007782
1574852942377,9.615112,0,-0.9018097,22,1,0.90979004
1574852248512,9.857727,0,0.4245758,18,1,0.38467407
1574852253327,10.135452,0,0.030334473,18,1,-0.5905762
1574852258139,9.6901245,0,-0.8251953,18,1,0.17558289
1574852263010,9.734833,0,-0.92575073,18,1,0.031921387
1574852271852,9.667786,0,-0.6927185,18,1,0.2059021
1574852288576,9.53212,0,-0.791687,18,1,0.6767578
1574852298801,9.662994,0,-0.90501404,18,1,0.96406555
1574852321720,9.508179,0,-1.2162476,18,1,0.8523407
1574852334690,9.637466,0,-0.84913635,18,1,0.6799469
1574851995776,9.59436,0,0.9720459,16,1,0.1308899
1574852000586,9.666199,0,0.2809143,16,1,0.30326843
1574852005398,9.9327545,0,-0.41659546,16,1,-0.20429993
1574852010211,9.615112,0,-0.33039856,16,1,0.012771606
1574852015022,9.773132,0,-0.46447754,16,1,-0.18835449
1574852019837,9.739609,0,-0.6192932,16,1,-0.07661438
1574852024646,9.718857,0,-0.7246399,16,1,0.0
1574852029459,9.648636,0,-0.8539276,16,1,0.0
1574852034271,9.761963,0,-0.9592743,16,1,-0.06863403
1574852039083,9.832184,0,-1.0310974,16,1,-0.1771698
1574852043897,9.683746,0,-0.772522,16,1,-0.18035889
1574852048709,9.747589,0,-0.67836,16,1,-0.10694885
1574852053521,9.675766,0,-0.62887573,16,1,-0.13568115
1574852058333,9.92157,0,-0.6767578,16,1,-0.30326843
1574852063145,9.006989,0,-0.34796143,16,1,-0.122909546
1574852067955,9.519348,0,-0.7390137,16,1,-0.22825623
1574852073671,9.658203,0,-0.8092346,16,1,-0.2936859
1574849126156,9.597565,0,0.28730774,2,1,-0.011169434
1574849130969,9.726837,0,0.051071167,2,1,-0.25538635
1574849135780,9.811432,0,-0.09098816,2,1,-0.0574646
1574849140590,9.784302,0,-0.11013794,2,1,0.46128845
1574849145401,9.632675,0,0.07980347,2,1,0.50756836
1574849150215,9.568832,0,0.09577942,2,1,0.37348938
1574849155025,9.350159,0,0.2059021,2,1,0.42137146
1574849159839,9.487427,0,0.03352356,2,1,0.5219269
1574849164649,9.525726,0,0.37828064,2,1,0.22665405
1574849169459,9.766739,0,0.3240204,2,1,0.3383789
1574861891245,2.5953217,1,3.150772,63,1,-3.5434113
1574861997526,7.6949615,1,2.7102356,64,1,-2.7772675
1574862012260,3.988739,1,-0.6943207,64,1,-0.4692688
1574862034453,12.780243,1,-7.2400665,64,1,0.23942566
1574862047788,10.199295,1,-4.9559937,64,1,1.7860718
1574862077562,9.821014,1,-1.9728241,64,1,8.489838
1574852860978,9.841766,0,0.25378418,22,1,0.33677673
1574852866571,9.771545,0,-0.039901733,22,1,0.34796143
1574852872167,9.857727,0,-0.885849,22,1,0.6400604
1574852879025,9.694916,0,-0.9576874,22,1,0.3830719
1574852899753,9.576813,0,-1.1827393,22,1,0.8220062
1574852907816,9.421982,0,-1.227417,22,1,0.77412415
1574852929870,9.53212,0,-1.4013977,22,1,0.99279785
1574852943037,9.656616,0,-0.841156,22,1,0.9129944
1574852248574,9.581604,0,0.45489502,18,1,0.24421692
1574852253388,10.191315,0,0.10215759,18,1,0.19792175
1574852258199,9.771545,0,-0.83477783,18,1,0.3096466
1574852263132,9.75238,0,-0.8555298,18,1,0.2633667
1574852271912,9.832184,0,-0.74380493,18,1,0.3240204
1574852288634,9.888046,0,-0.881073,18,1,0.77253723
1574852298862,9.704498,0,-0.881073,18,1,1.0550385
1574852321839,9.52095,0,-1.1524048,18,1,0.9864044
1574852334810,9.584793,0,-0.8970337,18,1,0.53790283
1574851995835,9.793884,0,0.9241638,16,1,0.41818237
1574852000647,9.948715,0,-0.1324768,16,1,0.4245758
1574852005459,9.801865,0,-0.37348938,16,1,-0.20750427
1574852010276,9.214493,0,-0.22505188,16,1,0.09576416
1574852015082,9.678955,0,-0.4580841,16,1,-0.16918945
1574852019899,9.680557,0,-0.60014343,16,1,-0.106933594
1574852024711,9.699707,0,-0.72943115,16,1,-0.022338867
1574852029521,9.832184,0,-0.8683014,16,1,-0.06225586
1574852034336,9.67099,0,-0.93214417,16,1,-0.031921387
1574852039147,9.627884,0,-0.93214417,16,1,-0.12928772
1574852043959,9.658218,0,-0.7757263,16,1,-0.24420166
1574852048773,9.750778,0,-0.7070923,16,1,-0.19792175
1574852053580,9.6406555,0,-0.6623993,16,1,-0.21069336
1574852058394,9.800262,0,-0.5730133,16,1,-0.19152832
1574852063209,9.787491,0,-0.61291504,16,1,-0.12449646
1574852068019,9.648636,0,-0.7757263,16,1,-0.18196106
1574852073731,9.541687,0,-0.7374115,16,1,-0.31443787
1574849126215,9.998184,0,0.21546936,2,1,0.14205933
1574849131030,9.658218,0,0.10215759,2,1,0.11651611
1574849135842,9.683746,0,-0.039901733,2,1,-0.1899414
1574849140654,9.782715,0,-0.1324768,2,1,0.3543396
1574849145465,9.691727,0,0.049484253,2,1,0.38467407
1574849150276,9.753983,0,0.039901733,2,1,0.33518982
1574849155091,9.698105,0,0.15322876,2,1,0.43574524
1574849159901,9.947113,0,-0.09576416,2,1,0.6049347
1574849164712,9.806656,0,0.23942566,2,1,0.15322876
1574849169525,9.777924,0,0.2936859,2,1,0.21546936
1574861891645,3.4141388,1,1.5035553,63,1,-1.3407593
1574861997527,10.180145,1,1.7717133,64,1,1.3790588
1574862012664,8.408432,1,-2.8012085,64,1,2.920929
1574862034553,9.524139,1,-4.668701,64,1,1.8578949
1574862047988,11.990158,1,-6.1339417,64,1,2.4564514
1574862077563,13.048401,1,-1.9776154,64,1,9.40921
1574852861038,9.595963,0,0.2601776,22,1,0.2809143
1574852866631,9.746002,0,-0.051086426,22,1,0.2649536
1574852872228,9.814636,0,-0.84754944,22,1,0.6049347
1574852879085,9.651825,0,-0.93852234,22,1,0.5251312
1574852899811,9.599152,0,-1.1827393,22,1,0.9241638
1574852908294,9.610321,0,-1.2609558,22,1,0.796463
1574852929921,9.648636,0,-1.4125824,22,1,0.9145813
1574852943219,9.492203,0,-0.8539276,22,1,0.8236084
1574852248634,9.474655,0,0.44851685,18,1,0.15483093
1574852253446,9.675766,0,-0.039901733,18,1,0.20750427
1574852258258,9.56723,0,-0.76135254,18,1,0.2936859
1574852263192,9.686935,0,-0.8092346,18,1,0.2793274
1574852271971,9.54808,0,-0.6607971,18,1,0.27293396
1574852288755,9.653412,0,-0.85713196,18,1,0.6911316
1574852299221,9.487427,0,-0.92575073,18,1,0.86351013
1574852321899,9.699707,0,-1.2513733,18,1,0.8794708
1574852335589,9.785904,0,-0.9688568,18,1,0.6017456
1574851995895,9.631073,0,1.0167389,16,1,0.77571106
1574852000707,9.200119,0,-0.08140564,16,1,0.24101257
1574852005520,9.492203,0,-0.34796143,16,1,-0.14524841
1574852010331,9.623093,0,-0.4564972,16,1,-0.12130737
1574852015142,9.59436,0,-0.46287537,16,1,-0.15003967
1574852019955,9.43634,0,-0.5746155,16,1,-0.0909729
1574852024772,9.581589,0,-0.6815491,16,1,-0.055862427
1574852029579,9.707687,0,-0.8299866,16,1,0.036712646
1574852034391,9.682144,0,-0.9401245,16,1,-0.05267334
1574852039205,9.603943,0,-0.9369354,16,1,-0.11332703
1574852044015,9.635864,0,-0.7629547,16,1,-0.1899414
1574852048827,9.782715,0,-0.72943115,16,1,-0.2218628
1574852053642,9.541687,0,-0.56503296,16,1,-0.07980347
1574852058452,9.900818,0,-0.61450195,16,1,-0.1931305
1574852063266,10.149811,0,-0.77093506,16,1,-0.23144531
1574852068077,9.75238,0,-0.7805023,16,1,-0.247406
1574852073791,9.642242,0,-0.772522,16,1,-0.21228027
1574849126275,9.789093,0,0.25378418,2,1,-0.055862427
1574849131086,9.776321,0,0.06863403,2,1,-0.21388245
1574849135898,9.766754,0,-0.0622406,2,1,0.0574646
1574849140711,9.790695,0,-0.14205933,2,1,0.3958435
1574849145523,9.564041,0,0.06863403,2,1,0.3990326
1574849150333,9.599152,0,0.0909729,2,1,0.60014343
1574849155145,9.742813,0,0.18833923,2,1,0.43893433
1574849159957,9.562439,0,0.017562866,2,1,0.49320984
1574849164770,9.6901245,0,0.31124878,2,1,0.18035889
1574849169582,9.6853485,0,0.2952881,2,1,0.14685059
1574861891847,9.284714,1,-1.3551178,63,1,5.391739
1574861997623,10.975021,1,2.3702545,64,1,4.304779
1574862012862,13.383591,1,-4.8985443,64,1,4.7740326
1574862034554,5.8562164,1,-1.2306213,64,1,1.2689209
1574862048389,3.0262756,1,-0.50756836,64,1,-0.45489502
1574862077661,11.051636,1,-1.7956543,64,1,6.9719086
1574852861098,9.696518,0,0.23303223,22,1,0.2059021
1574852866694,9.634277,0,-0.055862427,22,1,0.23782349
1574852872288,9.682159,0,-0.8507385,22,1,0.5426941
1574852879386,9.575211,0,-0.9560852,22,1,0.5315094
1574852899873,9.517746,0,-1.1603851,22,1,0.8427582
1574852908593,9.562439,0,-1.3040466,22,1,0.81881714
1574852930001,9.758774,0,-1.4221497,22,1,0.97683716
1574852943459,9.656616,0,-0.90979004,22,1,0.95129395
1574852248693,9.583191,0,0.42936707,18,1,-0.0287323
1574852253506,9.300674,0,-0.17398071,18,1,-0.5570526
1574852258319,9.851349,0,-0.88105774,18,1,0.2186737
1574852263251,9.710892,0,-0.8539276,18,1,0.24580383
1574852272155,9.710876,0,-0.7964783,18,1,0.13887024
1574852288816,9.608734,0,-0.8044586,18,1,0.7214508
1574852299524,9.445923,0,-0.8986206,18,1,0.7597656
1574852321960,9.466675,0,-1.2098694,18,1,0.75177
1574852336132,9.661407,0,-1.1061249,18,1,0.544281
1574851995957,9.584793,0,1.0023804,16,1,0.5873718
1574852000770,9.768341,0,-0.28730774,16,1,0.1149292
1574852005579,9.543289,0,-0.42297363,16,1,-0.3543396
1574852010391,9.800262,0,-0.41340637,16,1,-0.19950867
1574852015202,9.508179,0,-0.3543396,16,1,-0.15162659
1574852020017,9.828995,0,-0.65441895,16,1,-0.19631958
1574852024827,9.677368,0,-0.7501831,16,1,-0.07661438
1574852029641,9.546478,0,-0.80444336,16,1,0.006378174
1574852034451,9.667786,0,-1.0071564,16,1,-0.098968506
1574852039265,9.58638,0,-0.9720459,16,1,-0.15162659
1574852044077,9.643845,0,-0.74539185,16,1,-0.16918945
1574852048889,9.528931,0,-0.59695435,16,1,-0.12130737
1574852053703,9.785904,0,-0.65122986,16,1,-0.11651611
1574852058514,9.573608,0,-0.50756836,16,1,-0.046295166
1574852063324,9.747589,0,-0.5762024,16,1,-0.2952881
1574852068137,9.907211,0,-0.8220062,16,1,-0.3080597
1574852073912,9.666199,0,-0.73262024,16,1,-0.24261475
1574849126337,9.714081,0,0.20111084,2,1,-0.15003967
1574849131146,9.7300415,0,-0.025543213,2,1,-0.26016235
1574849135960,9.575211,0,0.0047912598,2,1,-0.13726807
1574849140772,9.9487,0,-0.2346344,2,1,0.2793274
